D:\Anaconda_envs\envs\AgentVNE\Lib\site-packages\torch\nn\modules\transformer.py:379: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.self_attn.batch_first was not True(use batch_first for better inference performance)
                                                       

Train 52:   0%|          | 0/25 [00:00<?, ?it/s]
Train 52:   4%|▍         | 1/25 [00:00<00:12,  1.99it/s]
Train 52:   8%|▊         | 2/25 [00:01<00:11,  1.95it/s]
Train 52:  12%|█▏        | 3/25 [00:01<00:10,  2.03it/s]
Train 52:  16%|█▌        | 4/25 [00:02<00:10,  1.93it/s]
Train 52:  20%|██        | 5/25 [00:02<00:10,  1.91it/s]
Train 52:  24%|██▍       | 6/25 [00:03<00:09,  1.90it/s]
Train 52:  28%|██▊       | 7/25 [00:03<00:09,  1.90it/s]
Train 52:  32%|███▏      | 8/25 [00:04<00:09,  1.81it/s]
Train 52:  36%|███▌      | 9/25 [00:04<00:08,  1.88it/s]
Train 52:  40%|████      | 10/25 [00:05<00:07,  1.89it/s]
Train 52:  44%|████▍     | 11/25 [00:05<00:07,  1.91it/s]
Train 52:  48%|████▊     | 12/25 [00:06<00:06,  1.95it/s]
Train 52:  52%|█████▏    | 13/25 [00:06<00:06,  1.95it/s]
Train 52:  56%|█████▌    | 14/25 [00:07<00:05,  1.99it/s]
Train 52:  60%|██████    | 15/25 [00:07<00:05,  2.00it/s]
Train 52:  64%|██████▍   | 16/25 [00:08<00:04,  2.01it/s]
Train 52:  68%|██████▊   | 17/25 [00:08<00:03,  2.03it/s]
Train 52:  72%|███████▏  | 18/25 [00:09<00:03,  2.06it/s]
Train 52:  76%|███████▌  | 19/25 [00:09<00:02,  2.05it/s]
Train 52:  80%|████████  | 20/25 [00:10<00:02,  1.99it/s]
Train 52:  84%|████████▍ | 21/25 [00:10<00:02,  1.88it/s]
Train 52:  88%|████████▊ | 22/25 [00:11<00:01,  1.88it/s]
Train 52:  92%|█████████▏| 23/25 [00:11<00:01,  1.93it/s]
Train 52:  96%|█████████▌| 24/25 [00:12<00:00,  1.93it/s]
Train 52: 100%|██████████| 25/25 [00:12<00:00,  1.88it/s]
                                                         

Valid 52:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 52:  14%|█▍        | 1/7 [00:00<00:01,  3.07it/s]
Valid 52:  29%|██▊       | 2/7 [00:00<00:01,  3.00it/s]
Valid 52:  43%|████▎     | 3/7 [00:00<00:01,  3.00it/s]
Valid 52:  57%|█████▋    | 4/7 [00:01<00:00,  3.06it/s]
Valid 52:  71%|███████▏  | 5/7 [00:01<00:00,  3.14it/s]
Valid 52:  86%|████████▌ | 6/7 [00:01<00:00,  3.12it/s]
                                                       

Train 53:   0%|          | 0/25 [00:00<?, ?it/s]
Train 53:   4%|▍         | 1/25 [00:00<00:12,  1.96it/s]
Train 53:   8%|▊         | 2/25 [00:01<00:11,  1.99it/s]
Train 53:  12%|█▏        | 3/25 [00:01<00:11,  1.93it/s]
Train 53:  16%|█▌        | 4/25 [00:02<00:10,  1.92it/s]
Train 53:  20%|██        | 5/25 [00:02<00:10,  1.96it/s]
Train 53:  24%|██▍       | 6/25 [00:03<00:09,  2.01it/s]
Train 53:  28%|██▊       | 7/25 [00:03<00:08,  2.02it/s]
Train 53:  32%|███▏      | 8/25 [00:04<00:08,  2.02it/s]
Train 53:  36%|███▌      | 9/25 [00:04<00:07,  2.04it/s]
Train 53:  40%|████      | 10/25 [00:04<00:07,  2.06it/s]
Train 53:  44%|████▍     | 11/25 [00:05<00:06,  2.07it/s]
Train 53:  48%|████▊     | 12/25 [00:05<00:06,  2.07it/s]
Train 53:  52%|█████▏    | 13/25 [00:06<00:05,  2.08it/s]
Train 53:  56%|█████▌    | 14/25 [00:06<00:05,  2.09it/s]
Train 53:  60%|██████    | 15/25 [00:07<00:04,  2.09it/s]
Train 53:  64%|██████▍   | 16/25 [00:07<00:04,  2.11it/s]
Train 53:  68%|██████▊   | 17/25 [00:08<00:03,  2.06it/s]
Train 53:  72%|███████▏  | 18/25 [00:08<00:03,  2.05it/s]
Train 53:  76%|███████▌  | 19/25 [00:09<00:02,  2.05it/s]
Train 53:  80%|████████  | 20/25 [00:09<00:02,  2.08it/s]
Train 53:  84%|████████▍ | 21/25 [00:10<00:01,  2.08it/s]
Train 53:  88%|████████▊ | 22/25 [00:10<00:01,  2.08it/s]
Train 53:  92%|█████████▏| 23/25 [00:11<00:00,  2.11it/s]
Train 53:  96%|█████████▌| 24/25 [00:11<00:00,  2.11it/s]
Train 53: 100%|██████████| 25/25 [00:12<00:00,  2.08it/s]
                                                         

Valid 53:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 53:  14%|█▍        | 1/7 [00:00<00:01,  3.10it/s]
Valid 53:  29%|██▊       | 2/7 [00:00<00:01,  3.09it/s]
Valid 53:  43%|████▎     | 3/7 [00:00<00:01,  3.43it/s]
Valid 53:  57%|█████▋    | 4/7 [00:01<00:00,  3.49it/s]
Valid 53:  71%|███████▏  | 5/7 [00:01<00:00,  3.44it/s]
Valid 53:  86%|████████▌ | 6/7 [00:01<00:00,  3.39it/s]
                                                       

Train 54:   0%|          | 0/25 [00:00<?, ?it/s]
Train 54:   4%|▍         | 1/25 [00:00<00:11,  2.18it/s]
Train 54:   8%|▊         | 2/25 [00:00<00:10,  2.13it/s]
Train 54:  12%|█▏        | 3/25 [00:01<00:10,  2.05it/s]
Train 54:  16%|█▌        | 4/25 [00:01<00:10,  2.01it/s]
Train 54:  20%|██        | 5/25 [00:02<00:10,  2.00it/s]
Train 54:  24%|██▍       | 6/25 [00:02<00:09,  1.99it/s]
Train 54:  28%|██▊       | 7/25 [00:03<00:08,  2.00it/s]
Train 54:  32%|███▏      | 8/25 [00:03<00:08,  1.99it/s]
Train 54:  36%|███▌      | 9/25 [00:04<00:08,  1.95it/s]
Train 54:  40%|████      | 10/25 [00:04<00:07,  1.98it/s]
Train 54:  44%|████▍     | 11/25 [00:05<00:07,  1.97it/s]
Train 54:  48%|████▊     | 12/25 [00:06<00:06,  1.94it/s]
Train 54:  52%|█████▏    | 13/25 [00:06<00:06,  1.97it/s]
Train 54:  56%|█████▌    | 14/25 [00:07<00:05,  2.01it/s]
Train 54:  60%|██████    | 15/25 [00:07<00:04,  2.04it/s]
Train 54:  64%|██████▍   | 16/25 [00:07<00:04,  2.10it/s]
Train 54:  68%|██████▊   | 17/25 [00:08<00:03,  2.07it/s]
Train 54:  72%|███████▏  | 18/25 [00:08<00:03,  1.98it/s]
Train 54:  76%|███████▌  | 19/25 [00:09<00:03,  1.95it/s]
Train 54:  80%|████████  | 20/25 [00:10<00:02,  1.97it/s]
Train 54:  84%|████████▍ | 21/25 [00:10<00:02,  1.98it/s]
Train 54:  88%|████████▊ | 22/25 [00:10<00:01,  2.01it/s]
Train 54:  92%|█████████▏| 23/25 [00:11<00:00,  2.02it/s]
Train 54:  96%|█████████▌| 24/25 [00:12<00:00,  1.93it/s]
Train 54: 100%|██████████| 25/25 [00:12<00:00,  1.84it/s]
                                                         

Valid 54:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 54:  14%|█▍        | 1/7 [00:00<00:02,  2.37it/s]
Valid 54:  29%|██▊       | 2/7 [00:00<00:01,  2.62it/s]
Valid 54:  43%|████▎     | 3/7 [00:01<00:01,  2.69it/s]
Valid 54:  57%|█████▋    | 4/7 [00:01<00:01,  2.69it/s]
Valid 54:  71%|███████▏  | 5/7 [00:01<00:00,  2.71it/s]
Valid 54:  86%|████████▌ | 6/7 [00:02<00:00,  2.76it/s]
                                                       

Train 55:   0%|          | 0/25 [00:00<?, ?it/s]
Train 55:   4%|▍         | 1/25 [00:00<00:12,  1.91it/s]
Train 55:   8%|▊         | 2/25 [00:01<00:13,  1.76it/s]
Train 55:  12%|█▏        | 3/25 [00:01<00:12,  1.81it/s]
Train 55:  16%|█▌        | 4/25 [00:02<00:10,  1.93it/s]
Train 55:  20%|██        | 5/25 [00:02<00:10,  1.93it/s]
Train 55:  24%|██▍       | 6/25 [00:03<00:10,  1.88it/s]
Train 55:  28%|██▊       | 7/25 [00:03<00:09,  1.85it/s]
Train 55:  32%|███▏      | 8/25 [00:04<00:09,  1.88it/s]
Train 55:  36%|███▌      | 9/25 [00:04<00:08,  1.85it/s]
Train 55:  40%|████      | 10/25 [00:05<00:08,  1.84it/s]
Train 55:  44%|████▍     | 11/25 [00:05<00:07,  1.82it/s]
Train 55:  48%|████▊     | 12/25 [00:06<00:06,  1.87it/s]
Train 55:  52%|█████▏    | 13/25 [00:06<00:06,  1.89it/s]
Train 55:  56%|█████▌    | 14/25 [00:07<00:05,  1.89it/s]
Train 55:  60%|██████    | 15/25 [00:08<00:05,  1.90it/s]
Train 55:  64%|██████▍   | 16/25 [00:08<00:04,  1.98it/s]
Train 55:  68%|██████▊   | 17/25 [00:08<00:03,  2.00it/s]
Train 55:  72%|███████▏  | 18/25 [00:09<00:03,  1.99it/s]
Train 55:  76%|███████▌  | 19/25 [00:09<00:03,  1.99it/s]
Train 55:  80%|████████  | 20/25 [00:10<00:02,  2.02it/s]
Train 55:  84%|████████▍ | 21/25 [00:10<00:01,  2.04it/s]
Train 55:  88%|████████▊ | 22/25 [00:11<00:01,  2.01it/s]
Train 55:  92%|█████████▏| 23/25 [00:11<00:00,  2.00it/s]
Train 55:  96%|█████████▌| 24/25 [00:12<00:00,  2.07it/s]
Train 55: 100%|██████████| 25/25 [00:12<00:00,  2.04it/s]
                                                         

Valid 55:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 55:  14%|█▍        | 1/7 [00:00<00:01,  3.36it/s]
Valid 55:  29%|██▊       | 2/7 [00:00<00:01,  3.33it/s]
Valid 55:  43%|████▎     | 3/7 [00:00<00:01,  3.19it/s]
Valid 55:  57%|█████▋    | 4/7 [00:01<00:00,  3.08it/s]
Valid 55:  71%|███████▏  | 5/7 [00:01<00:00,  3.02it/s]
Valid 55:  86%|████████▌ | 6/7 [00:01<00:00,  3.03it/s]
                                                       

Train 56:   0%|          | 0/25 [00:00<?, ?it/s]
Train 56:   4%|▍         | 1/25 [00:00<00:12,  1.90it/s]
Train 56:   8%|▊         | 2/25 [00:00<00:10,  2.17it/s]
Train 56:  12%|█▏        | 3/25 [00:01<00:10,  2.12it/s]
Train 56:  16%|█▌        | 4/25 [00:01<00:10,  2.06it/s]
Train 56:  20%|██        | 5/25 [00:02<00:09,  2.08it/s]
Train 56:  24%|██▍       | 6/25 [00:02<00:08,  2.13it/s]
Train 56:  28%|██▊       | 7/25 [00:03<00:08,  2.12it/s]
Train 56:  32%|███▏      | 8/25 [00:03<00:08,  2.12it/s]
Train 56:  36%|███▌      | 9/25 [00:04<00:07,  2.07it/s]
Train 56:  40%|████      | 10/25 [00:04<00:07,  2.06it/s]
Train 56:  44%|████▍     | 11/25 [00:05<00:06,  2.05it/s]
Train 56:  48%|████▊     | 12/25 [00:05<00:06,  2.01it/s]
Train 56:  52%|█████▏    | 13/25 [00:06<00:06,  1.98it/s]
Train 56:  56%|█████▌    | 14/25 [00:06<00:05,  1.96it/s]
Train 56:  60%|██████    | 15/25 [00:07<00:05,  1.96it/s]
Train 56:  64%|██████▍   | 16/25 [00:07<00:04,  1.95it/s]
Train 56:  68%|██████▊   | 17/25 [00:08<00:04,  1.91it/s]
Train 56:  72%|███████▏  | 18/25 [00:08<00:03,  1.94it/s]
Train 56:  76%|███████▌  | 19/25 [00:09<00:03,  1.91it/s]
Train 56:  80%|████████  | 20/25 [00:09<00:02,  1.92it/s]
Train 56:  84%|████████▍ | 21/25 [00:10<00:01,  2.00it/s]
Train 56:  88%|████████▊ | 22/25 [00:10<00:01,  2.03it/s]
Train 56:  92%|█████████▏| 23/25 [00:11<00:00,  2.03it/s]
Train 56:  96%|█████████▌| 24/25 [00:11<00:00,  2.00it/s]
Train 56: 100%|██████████| 25/25 [00:12<00:00,  2.01it/s]
                                                         

Valid 56:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 56:  14%|█▍        | 1/7 [00:00<00:02,  2.93it/s]
Valid 56:  29%|██▊       | 2/7 [00:00<00:01,  2.99it/s]
Valid 56:  43%|████▎     | 3/7 [00:01<00:01,  2.82it/s]
Valid 56:  57%|█████▋    | 4/7 [00:01<00:01,  2.85it/s]
Valid 56:  71%|███████▏  | 5/7 [00:01<00:00,  2.67it/s]
Valid 56:  86%|████████▌ | 6/7 [00:02<00:00,  2.58it/s]
                                                       

Train 57:   0%|          | 0/25 [00:00<?, ?it/s]
Train 57:   4%|▍         | 1/25 [00:00<00:13,  1.77it/s]
Train 57:   8%|▊         | 2/25 [00:01<00:12,  1.90it/s]
Train 57:  12%|█▏        | 3/25 [00:01<00:11,  1.94it/s]
Train 57:  16%|█▌        | 4/25 [00:02<00:10,  1.98it/s]
Train 57:  20%|██        | 5/25 [00:02<00:10,  1.97it/s]
Train 57:  24%|██▍       | 6/25 [00:03<00:09,  2.00it/s]
Train 57:  28%|██▊       | 7/25 [00:03<00:09,  1.96it/s]
Train 57:  32%|███▏      | 8/25 [00:04<00:08,  1.95it/s]
Train 57:  36%|███▌      | 9/25 [00:04<00:08,  1.97it/s]
Train 57:  40%|████      | 10/25 [00:05<00:07,  1.95it/s]
Train 57:  44%|████▍     | 11/25 [00:05<00:07,  1.95it/s]
Train 57:  48%|████▊     | 12/25 [00:06<00:06,  1.92it/s]
Train 57:  52%|█████▏    | 13/25 [00:06<00:06,  1.91it/s]
Train 57:  56%|█████▌    | 14/25 [00:07<00:05,  1.90it/s]
Train 57:  60%|██████    | 15/25 [00:07<00:05,  1.92it/s]
Train 57:  64%|██████▍   | 16/25 [00:08<00:04,  1.93it/s]
Train 57:  68%|██████▊   | 17/25 [00:08<00:04,  1.92it/s]
Train 57:  72%|███████▏  | 18/25 [00:09<00:03,  1.92it/s]
Train 57:  76%|███████▌  | 19/25 [00:09<00:03,  1.92it/s]
Train 57:  80%|████████  | 20/25 [00:10<00:02,  1.87it/s]
Train 57:  84%|████████▍ | 21/25 [00:10<00:02,  1.80it/s]
Train 57:  88%|████████▊ | 22/25 [00:11<00:01,  1.86it/s]
Train 57:  92%|█████████▏| 23/25 [00:11<00:01,  1.93it/s]
Train 57:  96%|█████████▌| 24/25 [00:12<00:00,  1.91it/s]
Train 57: 100%|██████████| 25/25 [00:13<00:00,  1.93it/s]
                                                         

Valid 57:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 57:  14%|█▍        | 1/7 [00:00<00:01,  3.07it/s]
Valid 57:  29%|██▊       | 2/7 [00:00<00:01,  3.04it/s]
Valid 57:  43%|████▎     | 3/7 [00:00<00:01,  3.04it/s]
Valid 57:  57%|█████▋    | 4/7 [00:01<00:01,  2.90it/s]
Valid 57:  71%|███████▏  | 5/7 [00:01<00:00,  2.80it/s]
Valid 57:  86%|████████▌ | 6/7 [00:02<00:00,  2.75it/s]
Valid 57: 100%|██████████| 7/7 [00:02<00:00,  3.57it/s]
                                                       

Train 58:   0%|          | 0/25 [00:00<?, ?it/s]
Train 58:   4%|▍         | 1/25 [00:00<00:12,  1.88it/s]
Train 58:   8%|▊         | 2/25 [00:01<00:12,  1.86it/s]
Train 58:  12%|█▏        | 3/25 [00:01<00:11,  1.89it/s]
Train 58:  16%|█▌        | 4/25 [00:02<00:11,  1.82it/s]
Train 58:  20%|██        | 5/25 [00:02<00:10,  1.90it/s]
Train 58:  24%|██▍       | 6/25 [00:03<00:09,  1.95it/s]
Train 58:  28%|██▊       | 7/25 [00:03<00:09,  1.95it/s]
Train 58:  32%|███▏      | 8/25 [00:04<00:08,  1.90it/s]
Train 58:  36%|███▌      | 9/25 [00:04<00:08,  1.91it/s]
Train 58:  40%|████      | 10/25 [00:05<00:07,  1.90it/s]
Train 58:  44%|████▍     | 11/25 [00:05<00:07,  1.90it/s]
Train 58:  48%|████▊     | 12/25 [00:06<00:06,  1.89it/s]
Train 58:  52%|█████▏    | 13/25 [00:06<00:06,  1.91it/s]
Train 58:  56%|█████▌    | 14/25 [00:07<00:05,  1.90it/s]
Train 58:  60%|██████    | 15/25 [00:07<00:05,  1.92it/s]
Train 58:  64%|██████▍   | 16/25 [00:08<00:04,  1.93it/s]
Train 58:  68%|██████▊   | 17/25 [00:08<00:04,  1.89it/s]
Train 58:  72%|███████▏  | 18/25 [00:09<00:03,  1.89it/s]
Train 58:  76%|███████▌  | 19/25 [00:10<00:03,  1.88it/s]
Train 58:  80%|████████  | 20/25 [00:10<00:02,  1.81it/s]
Train 58:  84%|████████▍ | 21/25 [00:11<00:02,  1.82it/s]
Train 58:  88%|████████▊ | 22/25 [00:11<00:01,  1.82it/s]
Train 58:  92%|█████████▏| 23/25 [00:12<00:01,  1.86it/s]
Train 58:  96%|█████████▌| 24/25 [00:12<00:00,  1.88it/s]
Train 58: 100%|██████████| 25/25 [00:13<00:00,  1.87it/s]
                                                         

Valid 58:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 58:  14%|█▍        | 1/7 [00:00<00:02,  2.67it/s]
Valid 58:  29%|██▊       | 2/7 [00:00<00:01,  2.81it/s]
Valid 58:  43%|████▎     | 3/7 [00:01<00:01,  2.73it/s]
Valid 58:  57%|█████▋    | 4/7 [00:01<00:01,  2.76it/s]
Valid 58:  71%|███████▏  | 5/7 [00:01<00:00,  2.72it/s]
Valid 58:  86%|████████▌ | 6/7 [00:02<00:00,  2.77it/s]
                                                       

Train 59:   0%|          | 0/25 [00:00<?, ?it/s]
Train 59:   4%|▍         | 1/25 [00:00<00:13,  1.80it/s]
Train 59:   8%|▊         | 2/25 [00:01<00:12,  1.83it/s]
Train 59:  12%|█▏        | 3/25 [00:01<00:11,  1.92it/s]
Train 59:  16%|█▌        | 4/25 [00:02<00:11,  1.90it/s]
Train 59:  20%|██        | 5/25 [00:02<00:10,  1.88it/s]
Train 59:  24%|██▍       | 6/25 [00:03<00:10,  1.86it/s]
Train 59:  28%|██▊       | 7/25 [00:03<00:09,  1.81it/s]
Train 59:  32%|███▏      | 8/25 [00:04<00:09,  1.80it/s]
Train 59:  36%|███▌      | 9/25 [00:04<00:08,  1.79it/s]
Train 59:  40%|████      | 10/25 [00:05<00:08,  1.83it/s]
Train 59:  44%|████▍     | 11/25 [00:05<00:07,  1.84it/s]
Train 59:  48%|████▊     | 12/25 [00:06<00:06,  1.89it/s]
Train 59:  52%|█████▏    | 13/25 [00:06<00:06,  1.91it/s]
Train 59:  56%|█████▌    | 14/25 [00:07<00:05,  1.91it/s]
Train 59:  60%|██████    | 15/25 [00:08<00:05,  1.89it/s]
Train 59:  64%|██████▍   | 16/25 [00:08<00:04,  1.93it/s]
Train 59:  68%|██████▊   | 17/25 [00:09<00:04,  1.93it/s]
Train 59:  72%|███████▏  | 18/25 [00:09<00:03,  1.93it/s]
Train 59:  76%|███████▌  | 19/25 [00:10<00:03,  1.92it/s]
Train 59:  80%|████████  | 20/25 [00:10<00:02,  1.96it/s]
Train 59:  84%|████████▍ | 21/25 [00:11<00:01,  2.00it/s]
Train 59:  88%|████████▊ | 22/25 [00:11<00:01,  2.00it/s]
Train 59:  92%|█████████▏| 23/25 [00:12<00:01,  1.99it/s]
Train 59:  96%|█████████▌| 24/25 [00:12<00:00,  2.00it/s]
Train 59: 100%|██████████| 25/25 [00:13<00:00,  2.03it/s]
                                                         

Valid 59:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 59:  14%|█▍        | 1/7 [00:00<00:01,  3.23it/s]
Valid 59:  29%|██▊       | 2/7 [00:00<00:01,  2.95it/s]
Valid 59:  43%|████▎     | 3/7 [00:00<00:01,  3.43it/s]
Valid 59:  57%|█████▋    | 4/7 [00:01<00:00,  3.28it/s]
Valid 59:  71%|███████▏  | 5/7 [00:01<00:00,  3.14it/s]
Valid 59:  86%|████████▌ | 6/7 [00:01<00:00,  3.10it/s]
                                                       

Train 60:   0%|          | 0/25 [00:00<?, ?it/s]
Train 60:   4%|▍         | 1/25 [00:00<00:12,  1.98it/s]
Train 60:   8%|▊         | 2/25 [00:01<00:11,  1.98it/s]
Train 60:  12%|█▏        | 3/25 [00:01<00:10,  2.01it/s]
Train 60:  16%|█▌        | 4/25 [00:02<00:10,  2.00it/s]
Train 60:  20%|██        | 5/25 [00:02<00:10,  1.97it/s]
Train 60:  24%|██▍       | 6/25 [00:03<00:09,  1.99it/s]
Train 60:  28%|██▊       | 7/25 [00:03<00:09,  1.98it/s]
Train 60:  32%|███▏      | 8/25 [00:03<00:08,  2.02it/s]
Train 60:  36%|███▌      | 9/25 [00:04<00:07,  2.02it/s]
Train 60:  40%|████      | 10/25 [00:05<00:07,  2.00it/s]
Train 60:  44%|████▍     | 11/25 [00:05<00:07,  1.95it/s]
Train 60:  48%|████▊     | 12/25 [00:06<00:06,  1.92it/s]
Train 60:  52%|█████▏    | 13/25 [00:06<00:06,  1.95it/s]
Train 60:  56%|█████▌    | 14/25 [00:07<00:05,  1.93it/s]
Train 60:  60%|██████    | 15/25 [00:07<00:04,  2.01it/s]
Train 60:  64%|██████▍   | 16/25 [00:08<00:04,  1.97it/s]
Train 60:  68%|██████▊   | 17/25 [00:08<00:04,  1.94it/s]
Train 60:  72%|███████▏  | 18/25 [00:09<00:03,  1.94it/s]
Train 60:  76%|███████▌  | 19/25 [00:09<00:03,  1.95it/s]
Train 60:  80%|████████  | 20/25 [00:10<00:02,  1.95it/s]
Train 60:  84%|████████▍ | 21/25 [00:10<00:02,  1.97it/s]
Train 60:  88%|████████▊ | 22/25 [00:11<00:01,  1.95it/s]
Train 60:  92%|█████████▏| 23/25 [00:11<00:01,  1.95it/s]
Train 60:  96%|█████████▌| 24/25 [00:12<00:00,  1.92it/s]
Train 60: 100%|██████████| 25/25 [00:12<00:00,  1.92it/s]
                                                         

Valid 60:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 60:  14%|█▍        | 1/7 [00:00<00:02,  2.89it/s]
Valid 60:  29%|██▊       | 2/7 [00:00<00:01,  2.78it/s]
Valid 60:  43%|████▎     | 3/7 [00:01<00:01,  2.86it/s]
Valid 60:  57%|█████▋    | 4/7 [00:01<00:01,  2.79it/s]
Valid 60:  71%|███████▏  | 5/7 [00:01<00:00,  2.81it/s]
Valid 60:  86%|████████▌ | 6/7 [00:02<00:00,  2.84it/s]
                                                       

Train 61:   0%|          | 0/25 [00:00<?, ?it/s]
Train 61:   4%|▍         | 1/25 [00:00<00:12,  1.96it/s]
Train 61:   8%|▊         | 2/25 [00:01<00:11,  1.92it/s]
Train 61:  12%|█▏        | 3/25 [00:01<00:11,  1.91it/s]
Train 61:  16%|█▌        | 4/25 [00:02<00:11,  1.90it/s]
Train 61:  20%|██        | 5/25 [00:02<00:10,  1.94it/s]
Train 61:  24%|██▍       | 6/25 [00:03<00:09,  1.91it/s]
Train 61:  28%|██▊       | 7/25 [00:03<00:09,  1.91it/s]
Train 61:  32%|███▏      | 8/25 [00:04<00:08,  1.91it/s]
Train 61:  36%|███▌      | 9/25 [00:04<00:08,  1.93it/s]
Train 61:  40%|████      | 10/25 [00:05<00:07,  1.92it/s]
Train 61:  44%|████▍     | 11/25 [00:05<00:07,  1.88it/s]
Train 61:  48%|████▊     | 12/25 [00:06<00:06,  1.87it/s]
Train 61:  52%|█████▏    | 13/25 [00:06<00:06,  1.88it/s]
Train 61:  56%|█████▌    | 14/25 [00:07<00:05,  1.92it/s]
Train 61:  60%|██████    | 15/25 [00:07<00:05,  1.92it/s]
Train 61:  64%|██████▍   | 16/25 [00:08<00:04,  1.92it/s]
Train 61:  68%|██████▊   | 17/25 [00:08<00:04,  1.88it/s]
Train 61:  72%|███████▏  | 18/25 [00:09<00:03,  1.95it/s]
Train 61:  76%|███████▌  | 19/25 [00:09<00:03,  1.92it/s]
Train 61:  80%|████████  | 20/25 [00:10<00:02,  1.88it/s]
Train 61:  84%|████████▍ | 21/25 [00:11<00:02,  1.88it/s]
Train 61:  88%|████████▊ | 22/25 [00:11<00:01,  1.86it/s]
Train 61:  92%|█████████▏| 23/25 [00:12<00:01,  1.82it/s]
Train 61:  96%|█████████▌| 24/25 [00:12<00:00,  1.92it/s]
Train 61: 100%|██████████| 25/25 [00:13<00:00,  1.97it/s]
                                                         

Valid 61:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 61:  14%|█▍        | 1/7 [00:00<00:02,  2.95it/s]
Valid 61:  29%|██▊       | 2/7 [00:00<00:01,  3.07it/s]
Valid 61:  43%|████▎     | 3/7 [00:00<00:01,  3.16it/s]
Valid 61:  57%|█████▋    | 4/7 [00:01<00:00,  3.09it/s]
Valid 61:  71%|███████▏  | 5/7 [00:01<00:00,  3.13it/s]
Valid 61:  86%|████████▌ | 6/7 [00:01<00:00,  3.09it/s]
                                                       

Train 62:   0%|          | 0/25 [00:00<?, ?it/s]
Train 62:   4%|▍         | 1/25 [00:00<00:13,  1.74it/s]
Train 62:   8%|▊         | 2/25 [00:01<00:11,  1.93it/s]
Train 62:  12%|█▏        | 3/25 [00:01<00:11,  1.92it/s]
Train 62:  16%|█▌        | 4/25 [00:02<00:10,  1.95it/s]
Train 62:  20%|██        | 5/25 [00:02<00:10,  1.99it/s]
Train 62:  24%|██▍       | 6/25 [00:03<00:09,  2.00it/s]
Train 62:  28%|██▊       | 7/25 [00:03<00:08,  2.01it/s]
Train 62:  32%|███▏      | 8/25 [00:04<00:08,  2.01it/s]
Train 62:  36%|███▌      | 9/25 [00:04<00:08,  1.93it/s]
Train 62:  40%|████      | 10/25 [00:05<00:07,  1.94it/s]
Train 62:  44%|████▍     | 11/25 [00:05<00:06,  2.03it/s]
Train 62:  48%|████▊     | 12/25 [00:06<00:06,  1.97it/s]
Train 62:  52%|█████▏    | 13/25 [00:06<00:05,  2.01it/s]
Train 62:  56%|█████▌    | 14/25 [00:07<00:05,  1.93it/s]
Train 62:  60%|██████    | 15/25 [00:07<00:05,  1.98it/s]
Train 62:  64%|██████▍   | 16/25 [00:08<00:04,  2.04it/s]
Train 62:  68%|██████▊   | 17/25 [00:08<00:03,  2.08it/s]
Train 62:  72%|███████▏  | 18/25 [00:08<00:03,  2.10it/s]
Train 62:  76%|███████▌  | 19/25 [00:09<00:02,  2.11it/s]
Train 62:  80%|████████  | 20/25 [00:09<00:02,  2.15it/s]
Train 62:  84%|████████▍ | 21/25 [00:10<00:01,  2.07it/s]
Train 62:  88%|████████▊ | 22/25 [00:10<00:01,  2.09it/s]
Train 62:  92%|█████████▏| 23/25 [00:11<00:00,  2.09it/s]
Train 62:  96%|█████████▌| 24/25 [00:11<00:00,  2.05it/s]
Train 62: 100%|██████████| 25/25 [00:12<00:00,  2.06it/s]
                                                         

Valid 62:   0%|          | 0/7 [00:00<?, ?it/s]
Valid 62:  14%|█▍        | 1/7 [00:00<00:01,  3.24it/s]
Valid 62:  29%|██▊       | 2/7 [00:00<00:01,  3.13it/s]
Valid 62:  43%|████▎     | 3/7 [00:00<00:01,  3.08it/s]
Valid 62:  57%|█████▋    | 4/7 [00:01<00:00,  3.12it/s]
Valid 62:  71%|███████▏  | 5/7 [00:01<00:00,  3.02it/s]
Valid 62:  86%|████████▌ | 6/7 [00:01<00:00,  3.27it/s]
                                                       

Train 63:   0%|          | 0/25 [00:00<?, ?it/s]
Train 63:   4%|▍         | 1/25 [00:00<00:09,  2.45it/s]
Train 63:   8%|▊         | 2/25 [00:00<00:10,  2.22it/s]
Train 63:  12%|█▏        | 3/25 [00:01<00:10,  2.15it/s]
Train 63:  16%|█▌        | 4/25 [00:01<00:09,  2.15it/s]
Train 63:  20%|██        | 5/25 [00:02<00:09,  2.16it/s]
Train 63:  24%|██▍       | 6/25 [00:02<00:08,  2.17it/s]
Train 63:  28%|██▊       | 7/25 [00:03<00:08,  2.15it/s]
